filepath,pupil_x,pupil_y,pupil_r,iris_x,iris_y,iris_r
batch_01/0075_L_IG_1_3.bmp,158.0,119.9084,12.24,162.1545,126.1781,67.0618
batch_01/0075_L_IG_1_4.bmp,165.0,126.0,14.0179,169.5532,132.0,68.0177
batch_01/0075_L_IG_1_5.bmp,160.9282,117.5391,12.2922,163.4745,125.0,67.6152
batch_01/0075_L_IG_1_6.bmp,162.0,124.5385,14.983,165.9805,129.7342,68.4524
batch_01/0075_L_IG_1_7.bmp,157.0,113.5301,15.475,161.3538,120.5295,68.2109
batch_01/0076_L_IG_1_1.bmp,160.4173,118.0,22.5652,168.247,112.2955,62.9642
batch_01/0076_L_IG_1_2.bmp,168.0,115.3773,21.4616,173.218,115.4154,61.7032
batch_01/0076_L_IG_1_3.bmp,164.5118,118.4813,19.9307,170.0,119.9052,61.7848
batch_01/0076_L_IG_1_4.bmp,162.0,125.1001,19.4824,166.9462,124.4761,62.5395
batch_01/0076_L_IG_1_5.bmp,158.4421,120.0,24.5994,166.1284,118.754,62.4668
batch_01/0076_L_IG_1_6.bmp,155.0,123.5167,23.4967,162.0,120.4858,61.8193
batch_01/0076_R_IG_1_1.bmp,163.4793,117.4311,28.0261,159.3314,115.9173,65.4604
batch_01/0076_R_IG_1_2.bmp,163.5649,119.5011,25.0259,161.171,114.4189,64.7198
batch_01/0076_R_IG_1_3.bmp,160.4822,122.5802,27.4081,159.6785,120.3711,64.0686
batch_01/0076_R_IG_1_4.bmp,156.5111,117.0081,27.641,154.4789,112.5158,64.7988
batch_01/0076_R_IG_1_5.bmp,161.5164,123.5086,25.9908,158.9945,121.748,62.9035
batch_01/0076_R_IG_1_6.bmp,162.4668,121.5387,26.3579,160.3346,122.2368,62.8082
batch_01/0078_L_IG_1_1.bmp,158.0171,115.257,38.4602,154.0194,119.0,64.971
batch_01/0078_L_IG_1_2.bmp,173.0,120.8354,33.0186,165.512,122.0,63.3845
batch_01/0078_L_IG_1_3.bmp,159.4836,122.4811,32.8653,159.9895,122.7476,64.7498
batch_01/0078_L_IG_1_4.bmp,158.913,127.4738,32.081,161.0,129.0,63.6743
batch_01/0078_L_IG_1_5.bmp,170.0,105.0,36.1301,168.9688,107.995,64.496
batch_01/0078_L_IG_1_6.bmp,144.0,118.0,30.4967,149.0,119.4725,64.5127
batch_01/0079_L_IG_1_1.bmp,160.2497,114.4128,34.3315,165.4969,116.0,58.1174
batch_01/0079_L_IG_1_2.bmp,164.4877,120.4815,38.9114,169.4992,122.5577,62.5283
batch_01/0079_L_IG_1_3.bmp,161.0,116.4802,36.9905,165.497,119.54,62.1283
batch_01/0079_L_IG_1_4.bmp,167.194,118.6411,34.1407,167.4934,122.0,59.4641
batch_01/0079_L_IG_1_5.bmp,192.0,97.546,38.7052,195.4888,103.4981,62.5839
batch_01/0079_L_IG_1_6.bmp,163.193,121.5896,39.6742,167.9924,125.7477,64.6627
batch_01/0079_R_IG_1_1.bmp,170.0,121.4773,38.1087,171.2295,121.2442,69.0095
batch_01/0079_R_IG_1_2.bmp,121.0,119.4933,37.5257,122.0,118.9111,67.3137
batch_01/0079_R_IG_1_3.bmp,165.9514,120.5105,37.2615,167.4573,120.0,66.6674
batch_01/0079_R_IG_1_4.bmp,183.0,115.4984,37.436,186.4676,111.0,67.512
batch_01/0079_R_IG_1_5.bmp,157.0061,124.0,37.1432,158.5005,122.9476,65.8635
batch_01/0079_R_IG_1_6.bmp,174.5031,116.5175,37.3222,175.5075,114.5565,65.3449
batch_01/0080_R_IG_1_1.bmp,144.9391,132.4325,13.4711,133.5112,113.4378,69.4839
batch_01/0080_R_IG_1_2.bmp,157.3606,120.2441,22.901,154.116,115.1473,67.4064
batch_01/0080_R_IG_1_3.bmp,160.4817,119.5023,23.2323,154.7595,113.6277,67.039
batch_01/0080_R_IG_1_4.bmp,161.0,124.4201,23.0826,154.5028,116.735,67.0556
batch_01/0080_R_IG_1_5.bmp,159.0,121.3767,22.8729,154.8321,114.8699,67.3434
batch_01/0080_R_IG_1_6.bmp,158.5869,121.228,22.5135,155.5087,117.5339,65.4864
batch_01/0080_R_IG_1_7.bmp,159.0,119.0,23.4297,156.5664,115.0,66.2707
batch_01/0081_R_IG_1_1.bmp,127.5028,90.0,19.0,127.5028,90.0,57.3571
batch_01/0081_R_IG_1_2.bmp,133.0,133.4475,19.0,133.0,133.4475,55.793
batch_01/0081_R_IG_1_3.bmp,150.5106,116.4661,18.0,150.5106,116.4661,53.7745
batch_01/0081_R_IG_1_4.bmp,160.1317,93.076,20.0,160.1317,93.076,59.4795
batch_01/0081_R_IG_1_5.bmp,161.5192,102.5026,20.0,161.5192,102.5026,60.6607
batch_01/0082_L_IG_1_1.bmp,164.4964,97.4976,14.2445,169.6941,99.6649,67.2474
batch_01/0082_L_IG_1_2.bmp,136.6829,124.0,10.4491,138.0,125.4426,65.937
batch_01/0082_L_IG_1_3.bmp,160.4486,125.0,15.1421,160.5082,125.0,68.2494
batch_01/0082_L_IG_1_4.bmp,162.0,122.513,12.4896,164.994,124.5089,66.0719
batch_01/0082_L_IG_1_5.bmp,162.0,123.0,10.4837,165.0,127.0,67.0923
batch_01/0082_L_IG_1_6.bmp,152.0,99.0,12.8322,156.4777,101.0,67.0806
batch_01/0082_R_IG_1_1.bmp,150.6672,120.0,10.1173,144.0,127.0,63.164
batch_01/0082_R_IG_1_2.bmp,160.7003,116.2678,10.5551,151.9273,118.0,66.154
batch_01/0082_R_IG_1_3.bmp,159.5706,131.0,11.8449,149.0,133.9779,67.3958
batch_01/0083_R_IG_1_1.bmp,155.9441,112.0,37.2976,158.0,119.0,61.247
batch_01/0083_R_IG_1_2.bmp,119.4878,116.0,33.588,121.5182,119.4952,56.7861
batch_01/0083_R_IG_1_3.bmp,158.0,116.5056,37.2571,160.9858,121.0,59.9361
batch_01/0083_R_IG_1_4.bmp,114.4172,118.1816,34.5823,114.9897,120.0,57.1055
batch_01/0083_R_IG_1_5.bmp,187.0,109.4727,34.3173,187.9625,111.0,55.5241
batch_01/0084_L_IG_1_1.bmp,152.0,122.4207,15.564,157.7627,123.4073,65.2906
batch_01/0084_L_IG_1_2.bmp,164.3782,125.4096,15.7624,169.7345,126.0071,64.8686
batch_01/0084_L_IG_1_3.bmp,141.0,120.0,15.4455,147.4923,121.0,64.36
batch_01/0084_L_IG_1_4.bmp,159.0,122.46,16.5548,164.6623,121.6769,65.2064
batch_01/0084_L_IG_1_5.bmp,181.5938,109.4179,15.7114,187.7056,108.6782,64.6155
batch_01/0084_L_IG_1_6.bmp,149.0,105.4187,15.5098,155.0,106.0,64.4089
batch_01/0084_R_IG_1_1.bmp,171.4896,116.5108,17.1371,169.0,116.0776,63.177
batch_01/0084_R_IG_1_2.bmp,160.5244,122.5003,17.1107,156.7412,121.984,64.3569
batch_01/0084_R_IG_1_3.bmp,160.5264,120.5063,14.9566,157.0,119.52,56.5465
batch_01/0084_R_IG_1_4.bmp,155.5283,107.4982,16.7016,151.9976,107.4662,63.6913
batch_01/0084_R_IG_1_5.bmp,159.5117,130.5257,17.216,156.8845,130.0,63.0522
batch_01/0084_R_IG_1_6.bmp,166.5115,92.5741,17.7977,162.2449,91.0348,64.5017
batch_01/0085_L_IG_1_1.bmp,177.0,132.5253,26.3021,184.0137,144.7507,64.1961
batch_01/0085_L_IG_1_2.bmp,157.0,106.072,25.7664,161.0534,118.0083,61.831
batch_01/0085_L_IG_1_3.bmp,156.0,106.5236,27.7609,159.5318,115.484,60.5789
batch_01/0085_L_IG_1_4.bmp,166.594,106.53,29.3467,163.5061,119.0,61.4013
batch_01/0085_L_IG_1_5.bmp,157.0,106.0,26.06,161.0,111.0347,63.2272
batch_01/0086_L_IG_1_1.bmp,158.4871,127.5089,17.2256,161.0255,129.7274,64.6377
batch_01/0086_L_IG_1_2.bmp,155.4866,122.552,16.7964,157.7918,126.1621,65.54
batch_01/0086_L_IG_1_3.bmp,159.5133,120.4666,17.5618,159.4736,122.5261,65.2066
batch_01/0086_L_IG_1_4.bmp,159.5128,121.485,16.7728,161.69,123.0321,64.4193
batch_01/0086_L_IG_1_5.bmp,158.0,120.4556,16.9285,157.7037,124.0741,65.3811
batch_01/0086_L_IG_1_6.bmp,158.5002,122.0,17.5342,161.6258,123.5108,66.0897
batch_01/0087_L_IG_1_1.bmp,169.0,113.9281,14.2141,171.4904,115.5169,65.1597
batch_01/0087_L_IG_1_2.bmp,159.0,122.0,13.5388,160.4996,122.9688,63.8725
batch_01/0087_L_IG_1_3.bmp,161.0,122.3587,13.1318,163.4558,123.4583,65.7253
batch_01/0087_L_IG_1_4.bmp,174.9778,120.0,13.9695,176.0,121.0,65.0548
batch_01/0087_L_IG_1_5.bmp,160.6278,121.0,13.2167,162.8132,121.1077,65.8555
batch_01/0087_L_IG_1_6.bmp,160.0,120.5776,12.9825,163.0,123.4943,63.7621
batch_01/0087_L_IG_1_7.bmp,163.5132,119.6786,12.7956,165.0,122.0,65.2329
batch_01/0087_R_IG_1_2.bmp,143.0398,118.7637,31.3206,142.0287,121.32,62.1865
batch_01/0087_R_IG_1_3.bmp,142.0,122.511,32.2142,144.0255,125.4613,62.6411
batch_01/0087_R_IG_1_4.bmp,163.5451,123.0,31.733,162.6845,123.938,61.0546
batch_01/0087_R_IG_1_5.bmp,142.4885,121.4984,31.7886,142.9841,122.4752,62.1075
batch_01/0087_R_IG_1_6.bmp,140.4925,122.468,33.5769,139.0068,122.5005,64.7946
batch_01/0087_R_IG_1_7.bmp,141.5091,120.5159,31.9989,140.5049,120.5116,62.1683
batch_01/0088_R_IG_1_1.bmp,158.3136,115.7033,24.7847,159.4944,126.0,63.6207
batch_01/0088_R_IG_1_2.bmp,150.0,109.6479,22.5767,152.6964,119.632,62.1928
batch_01/0088_R_IG_1_3.bmp,162.0,126.4934,23.8981,166.5194,137.4776,63.2052
batch_01/0088_R_IG_1_4.bmp,144.4971,123.4556,23.9725,146.9976,131.4991,65.8614
batch_01/0088_R_IG_1_5.bmp,143.0,121.0,24.3128,146.3076,131.9949,64.4051
batch_01/0088_R_IG_1_6.bmp,160.535,117.0,24.4474,163.6234,129.7847,63.7974
batch_01/0089_L_IG_1_1.bmp,171.9882,131.7108,44.6004,174.2856,132.9214,57.7845
batch_01/0089_L_IG_1_2.bmp,170.0,135.4997,50.0605,170.4486,136.0046,66.309
batch_01/0089_L_IG_1_3.bmp,152.5067,115.4811,50.2656,156.4954,116.355,65.3181
batch_01/0089_L_IG_1_4.bmp,173.4821,136.4853,44.8135,175.3195,137.225,59.2401
batch_01/0089_L_IG_1_5.bmp,162.3736,103.8058,54.0489,163.3957,102.7737,73.1451
batch_01/0089_L_IG_1_6.bmp,154.5044,104.4917,50.3683,158.5459,103.0399,66.9594
batch_01/0089_R_IG_1_1.bmp,164.5532,129.505,19.3103,185.001,136.2877,63.4444
batch_01/0089_R_IG_1_2.bmp,148.0,94.9381,19.6774,167.3209,102.6857,64.5844
batch_01/0089_R_IG_1_3.bmp,147.3866,115.4994,19.1115,162.0,121.4838,64.9904
batch_01/0089_R_IG_1_4.bmp,149.4778,118.4662,19.6317,165.985,124.0,64.1691
batch_01/0089_R_IG_1_5.bmp,160.4322,115.525,19.8233,175.5191,120.5244,65.3943
batch_01/0089_R_IG_1_6.bmp,159.4871,103.4506,20.4628,174.7906,108.4182,65.5836
batch_01/0090_L_IG_1_1.bmp,161.5118,142.5062,28.2853,166.2792,136.453,67.6548
batch_01/0090_L_IG_1_2.bmp,156.0,134.0956,29.9021,160.4827,126.5342,67.445
batch_01/0090_L_IG_1_3.bmp,159.6404,137.2782,31.3631,164.0155,133.005,68.1283
batch_01/0090_L_IG_1_4.bmp,158.1718,118.1706,31.4681,163.4363,113.7459,68.2179
batch_01/0090_L_IG_1_5.bmp,163.0,121.9961,31.2065,166.7255,120.0733,67.5648
batch_01/0090_L_IG_1_6.bmp,157.4611,118.5247,30.4119,160.9265,115.2795,67.5228
batch_01/0090_L_IG_2_1.bmp,161.5288,118.0,27.8799,166.3711,107.9118,71.7293
batch_01/0090_L_IG_2_2.bmp,162.0,114.0,28.8721,166.0987,102.9429,73.9522
batch_01/0090_L_IG_2_3.bmp,161.0299,116.4186,27.8001,165.4309,104.9474,74.2972
batch_01/0090_L_IG_2_4.bmp,161.5051,117.4887,28.5028,165.52,112.5279,67.5024
batch_01/0090_L_IG_2_5.bmp,161.434,123.4673,29.0002,165.9962,119.9531,66.91
batch_01/0091_L_IG_1_1.bmp,164.9015,102.8764,43.8237,186.6435,114.1442,63.3294
batch_01/0091_L_IG_1_2.bmp,154.2464,108.2008,43.7706,186.9497,116.7231,59.9906
batch_01/0091_L_IG_1_3.bmp,161.555,103.7911,39.153,176.8406,112.8685,61.4738
batch_01/0091_L_IG_1_4.bmp,170.0398,119.8153,22.8928,191.2146,117.5762,51.3031
batch_01/0091_L_IG_1_5.bmp,151.3349,112.3302,34.4564,177.8349,113.2508,55.3604
batch_01/0091_L_IG_1_6.bmp,132.2658,115.9606,41.4751,156.4754,124.5761,60.9833
batch_01/0091_L_IG_1_7.bmp,139.1154,116.0808,38.524,164.4983,122.9334,55.8804
batch_01/0092_L_IG_1_1.bmp,182.5137,86.4751,32.3131,181.5194,88.516,54.4547
batch_01/0092_L_IG_1_2.bmp,151.4529,115.4959,34.9638,154.5054,115.0411,57.2003
batch_01/0092_L_IG_1_3.bmp,145.5249,136.0,34.6821,148.2129,134.5373,58.2541
batch_01/0092_L_IG_1_4.bmp,187.0,103.0,35.144,188.8456,100.8684,59.2273
batch_01/0092_L_IG_1_5.bmp,133.2699,127.8685,31.8199,137.1996,131.3993,56.7408
batch_01/0093_R_IG_1_1.bmp,171.5582,111.4984,33.9789,174.9991,114.4863,62.4274
batch_01/0093_R_IG_1_2.bmp,158.3741,154.6559,34.2367,162.4055,156.7644,65.2927
batch_01/0093_R_IG_1_3.bmp,166.6504,112.3367,31.883,172.7688,114.564,59.3231
batch_01/0093_R_IG_1_4.bmp,174.0922,108.0,36.5835,175.6054,113.7816,67.0726
batch_01/0093_R_IG_1_5.bmp,179.8732,115.0,44.2375,174.4944,111.5147,65.4049
batch_01/0094_R_IG_1_1.bmp,152.4671,110.547,16.2121,148.9951,109.4859,65.8739
batch_01/0094_R_IG_1_2.bmp,157.4669,121.5131,15.0836,154.1679,120.3878,66.1657
batch_01/0094_R_IG_1_3.bmp,162.0,121.0029,15.1482,158.8915,121.1166,65.7959
batch_01/0094_R_IG_1_4.bmp,166.5199,118.5051,15.2705,162.2101,121.4088,65.161
batch_01/0094_R_IG_1_5.bmp,164.0,120.4793,15.572,161.4957,122.0,64.7877
batch_01/0094_R_IG_1_6.bmp,158.5075,122.5256,16.1321,155.0269,121.5022,64.972
batch_01/0095_L_IG_1_1.bmp,166.5371,93.0,47.8593,162.8958,89.3388,69.1621
batch_01/0095_L_IG_1_2.bmp,160.5035,114.5111,45.6473,155.8534,114.7482,67.3939
batch_01/0095_L_IG_1_3.bmp,177.5015,114.5014,45.0252,172.8543,113.8959,67.9458
batch_01/0095_L_IG_1_4.bmp,163.8313,119.8124,45.9002,158.0,118.0396,68.1722
batch_01/0095_L_IG_1_5.bmp,154.0,123.5054,44.0512,148.0233,121.2872,66.9508
batch_01/0096_R_IG_1_1.bmp,161.9908,136.9777,21.0,161.9908,136.9777,63.6808
batch_01/0096_R_IG_1_2.bmp,165.9904,134.4715,21.0,165.9904,134.4715,63.7406
batch_01/0096_R_IG_1_3.bmp,164.9951,139.2738,22.0,164.9951,139.2738,65.053
batch_01/0096_R_IG_1_4.bmp,153.0287,139.0359,22.0,153.0287,139.0359,65.2844
batch_01/0096_R_IG_1_5.bmp,153.3302,117.3354,22.0,153.3302,117.3354,64.7476
batch_01/0096_R_IG_1_6.bmp,158.9941,123.7297,22.0,158.9941,123.7297,67.4723
batch_01/0097_L_IG_1_3.bmp,181.8906,100.8036,34.4559,176.1929,112.5489,71.27
batch_01/0097_L_IG_1_4.bmp,200.3428,116.5,22.8615,182.3863,114.3865,70.9163
batch_01/0097_L_IG_1_5.bmp,179.367,96.0,28.3466,191.4741,113.4943,53.6772
batch_01/0097_L_IG_1_6.bmp,180.8515,129.7336,42.0762,192.1627,115.279,67.0024
batch_01/0098_L_IG_1_1.bmp,140.0,120.0,21.2131,141.6406,120.9745,67.1343
batch_01/0098_L_IG_1_2.bmp,159.4512,121.4852,18.8286,160.0,121.5702,66.7493
batch_01/0098_L_IG_1_3.bmp,154.0,108.5031,18.807,153.0,110.4897,65.0761
batch_01/0098_L_IG_1_4.bmp,163.4614,118.462,19.1392,162.6894,120.9834,65.1937
batch_01/0098_L_IG_1_5.bmp,166.5268,114.0,18.4983,166.0,118.4567,66.3155
batch_01/0098_L_IG_1_6.bmp,162.5916,121.0,18.983,161.2586,125.5619,64.319
batch_01/0098_R_IG_1_1.bmp,156.0,121.4756,23.1391,150.498,119.4948,68.1269
batch_01/0098_R_IG_1_2.bmp,156.99,118.0,22.8454,153.503,121.0,64.136
batch_01/0098_R_IG_1_3.bmp,159.5052,119.5732,21.8705,155.4226,119.2008,66.6347
batch_01/0098_R_IG_1_4.bmp,159.9123,120.0,22.9742,154.1347,122.14,64.9894
batch_01/0098_R_IG_1_5.bmp,160.0,121.4105,22.7188,155.4985,122.4635,65.4354
batch_01/0098_R_IG_1_6.bmp,158.2902,122.2924,22.729,154.5142,123.4869,64.655
batch_01/0101_L_1_1_NIR.bmp,153.494,99.501,33.4749,154.4785,102.4998,57.371
batch_01/0101_L_1_1_R.bmp,159.0,121.4748,40.7165,159.0,124.4964,63.8425
batch_01/0101_L_1_2_NIR.bmp,140.0,102.5093,34.3449,140.5049,104.5197,57.8365
batch_01/0101_L_1_2_R.bmp,158.5166,120.5235,41.9495,159.7184,125.0056,64.8606
batch_01/0101_L_1_3_NIR.bmp,121.0,92.488,35.3255,122.5413,96.0,60.5939
batch_01/0101_L_1_3_R.bmp,157.5248,124.0004,42.0803,157.8318,126.8239,67.1824
batch_01/0101_L_1_4_R.bmp,156.4975,121.4905,42.3138,158.4982,125.4948,68.419
batch_01/0101_L_1_5_R.bmp,157.4839,122.4879,45.1337,158.5892,125.2247,70.7724
batch_01/0101_L_2_1_NIR.bmp,97.0,91.5201,28.6276,98.4726,95.4973,55.5129
batch_01/0101_L_2_1_R.bmp,158.3107,117.3524,33.758,159.7342,119.0136,64.7255
batch_01/0101_L_2_2_NIR.bmp,133.4801,111.4988,31.0193,134.7276,112.9781,61.3412
batch_01/0101_L_2_2_R.bmp,159.4803,124.0,39.5215,158.4969,124.01,74.5729
batch_01/0101_L_2_3_NIR.bmp,185.5041,104.4812,24.4956,186.5005,105.4962,47.1909
batch_02/0101_L_2_3_R.bmp,155.5133,126.0,42.1446,159.0,127.0,78.9415
batch_02/0101_L_2_4_NIR.bmp,169.0,116.4742,28.7539,171.4967,117.0,56.7628
batch_02/0101_L_2_4_R.bmp,158.498,124.5025,45.9129,160.1713,122.8216,80.9734
batch_02/0101_L_2_5_R.bmp,158.537,125.4931,35.5691,156.8733,127.1408,66.98
batch_02/0101_L_2_6_R.bmp,158.4674,123.4819,34.0989,159.5233,124.5147,65.3607
batch_02/0101_L_2_7_R.bmp,156.5076,123.4851,35.9196,158.0,127.0,68.167
batch_02/0101_L_3_1_NIR.bmp,111.0,90.3762,26.8179,112.1544,90.8214,51.1536
batch_02/0101_L_3_1_R.bmp,158.5424,126.4788,34.0726,159.1835,125.4168,67.5083
batch_02/0101_L_3_2_NIR.bmp,133.0,110.4658,26.6353,130.0162,110.5096,53.7333
batch_02/0101_L_3_2_R.bmp,162.5047,116.0,32.7779,162.3161,117.0155,68.2781
batch_02/0101_L_3_3_NIR.bmp,135.506,86.4967,26.4121,137.5021,87.0,56.4146
batch_02/0101_L_3_3_R.bmp,163.4949,121.4893,30.2365,165.4951,120.9675,62.3659
batch_02/0101_L_3_4_NIR.bmp,120.0097,97.0,23.4542,120.0,97.4848,51.4899
batch_02/0101_L_3_4_R.bmp,158.0,117.5186,36.5142,158.9875,114.5292,73.4548
batch_02/0101_L_4_1_NIR.bmp,153.4885,120.5114,25.6585,150.0085,118.4991,55.0974
batch_02/0101_L_4_1_R.bmp,162.506,122.5042,35.2407,162.7601,124.9954,64.6165
batch_02/0101_L_4_2_NIR.bmp,150.5003,106.5712,27.3123,150.4943,107.485,55.0663
batch_02/0101_L_4_2_R.bmp,159.0,118.0472,34.2204,160.0,120.0026,65.2638
batch_02/0101_L_4_3_NIR.bmp,120.4855,95.5031,26.5247,120.3873,96.2018,52.9829
batch_02/0101_L_4_3_R.bmp,159.472,126.0,37.3546,161.698,125.9972,68.0408
batch_02/0101_L_4_4_NIR.bmp,113.0,104.0,28.3408,113.5003,102.5227,54.1015
batch_02/0101_L_4_4_R.bmp,158.0,120.4739,37.1756,156.826,120.8275,67.1845
batch_02/0101_L_4_5_R.bmp,162.9602,120.0,34.3729,161.5107,120.0,63.4822
batch_02/0101_L_4_6_R.bmp,156.0,125.0,36.7027,156.5042,124.5013,66.8379
batch_02/0101_L_5_1_NIR.bmp,115.4782,108.4898,26.5394,116.9791,107.9371,51.1923
batch_02/0101_L_5_1_R.bmp,156.5066,123.5063,36.6671,157.1981,122.4116,67.8984
batch_02/0101_L_5_2_NIR.bmp,127.5456,89.0,27.8871,128.4794,89.4837,51.0479
batch_02/0101_L_5_2_R.bmp,161.4953,120.4852,39.9808,162.5011,116.4925,73.0659
batch_02/0101_L_5_3_NIR.bmp,115.5112,99.5671,26.4065,114.0,99.5107,49.4712
batch_02/0101_L_5_3_R.bmp,152.5117,123.4991,39.0655,152.1966,121.4204,69.7911
batch_02/0101_L_5_4_NIR.bmp,135.5275,90.4869,26.8187,135.4933,89.9681,50.0526
batch_02/0101_L_5_4_R.bmp,159.466,121.4832,40.1997,158.0357,121.2483,70.7749
batch_02/0101_R_1_1_NIR.bmp,150.5282,110.4855,31.6235,151.4572,112.0,55.3487
batch_02/0101_R_1_1_R.bmp,158.5089,125.4793,42.6321,156.5128,127.4837,68.6936
batch_02/0101_R_1_2_NIR.bmp,139.5244,135.4806,32.9865,139.5073,138.5179,58.9975
batch_02/0101_R_1_2_R.bmp,157.4975,119.5064,44.4702,157.706,122.0208,72.0556
batch_02/0101_R_1_3_NIR.bmp,200.0667,156.0,29.2873,199.5059,157.5121,51.8316
batch_02/0101_R_1_3_R.bmp,158.0,122.9727,40.5271,160.283,126.9834,68.0669
batch_02/0101_R_1_4_R.bmp,155.515,120.4918,41.2673,157.5062,123.4699,67.9859
batch_02/0101_R_2_1_NIR.bmp,130.0668,93.0,26.2492,128.9918,95.2722,51.2226
batch_02/0101_R_2_2_NIR.bmp,144.5003,105.5147,26.7023,142.4918,107.5074,51.6141
batch_02/0101_R_2_3_NIR.bmp,100.4729,89.5176,28.0272,98.5053,91.4932,54.3064
batch_02/0101_R_2_4_NIR.bmp,177.0,107.0,26.9832,176.4963,110.4808,52.8241
batch_02/0101_R_2_5_NIR.bmp,113.5068,82.4819,31.5376,111.0,84.4621,62.1077
batch_02/0101_R_3_1_NIR.bmp,136.0,128.4532,29.0394,135.3458,127.6676,57.466
batch_02/0101_R_3_1_R.bmp,154.4796,119.9952,42.0168,152.4979,125.4917,77.1267
batch_02/0101_R_3_2_NIR.bmp,174.0,99.5317,27.7151,172.502,99.493,55.2834
batch_02/0101_R_3_2_R.bmp,157.8501,121.8498,38.4134,155.515,123.5176,67.6018
batch_02/0101_R_3_3_NIR.bmp,173.0,106.5233,26.9363,172.5166,107.5251,53.0913
batch_02/0101_R_3_3_R.bmp,158.7554,121.045,36.6048,155.9989,122.9901,67.0296
batch_02/0101_R_3_4_R.bmp,156.0,125.9444,36.3296,155.432,126.2281,68.7653
batch_02/0101_R_3_5_R.bmp,157.5054,120.4977,36.0543,155.5202,124.5,66.0481
batch_02/0101_R_3_6_R.bmp,158.4914,122.5216,35.7133,157.492,125.0,64.965
batch_02/0101_R_3_7_R.bmp,155.0,123.5017,38.7897,153.492,129.0,70.5571
batch_02/0101_R_4_10_R.bmp,163.0,119.5019,35.5855,161.9939,120.7094,66.7906
batch_02/0101_R_4_11_R.bmp,159.0,123.5019,39.1715,160.0,124.5,69.7945
batch_02/0101_R_4_12_R.bmp,156.7491,121.0044,37.4136,155.7705,120.5769,69.2371
batch_02/0101_R_4_13_R.bmp,156.5025,122.5105,40.341,155.8575,121.1547,73.3171
batch_02/0101_R_4_1_NIR.bmp,165.5534,90.4384,27.1772,163.4703,91.5108,53.3887
batch_02/0101_R_4_1_R.bmp,159.52,125.0,35.3828,159.2603,126.9848,64.3077
batch_02/0101_R_4_2_NIR.bmp,166.0,90.4888,27.4027,163.7331,90.9997,53.1346
batch_02/0101_R_4_2_R.bmp,161.0274,123.0056,38.0672,157.0,122.9974,71.5221
batch_02/0101_R_4_3_NIR.bmp,182.4769,112.4498,26.1813,179.5041,111.5017,53.0435
batch_02/0101_R_4_3_R.bmp,158.5056,120.5566,34.7566,157.5133,122.4987,68.2686
batch_02/0101_R_4_4_NIR.bmp,183.5011,112.469,25.7093,179.502,112.5002,51.7367
batch_02/0101_R_4_4_R.bmp,156.4667,122.0,36.4712,154.5236,123.5399,70.5266
batch_02/0101_R_4_5_NIR.bmp,145.4961,74.5365,26.1921,142.5024,77.5071,49.6919
batch_02/0101_R_4_5_R.bmp,159.0332,124.5004,36.7223,159.3821,126.1685,67.2071
batch_02/0101_R_4_6_NIR.bmp,145.5234,75.5148,25.3783,143.5002,76.4836,50.8504
batch_02/0101_R_4_6_R.bmp,159.5004,127.0,35.2936,156.3472,131.659,67.3863
batch_02/0101_R_4_7_NIR.bmp,170.6525,92.3004,24.2524,169.5211,93.5222,48.3873
batch_02/0101_R_4_7_R.bmp,158.4938,124.5178,33.7374,159.0103,124.0,65.7001
batch_02/0101_R_4_8_NIR.bmp,171.5383,91.5431,24.9385,168.5019,93.5256,45.9783
batch_02/0101_R_4_8_R.bmp,156.5086,116.995,39.148,158.4746,120.4798,72.4897
batch_02/0101_R_4_9_R.bmp,152.5086,122.5009,37.3144,155.5042,123.4856,69.1002
batch_02/0101_R_5_1_NIR.bmp,151.4902,73.5257,22.9087,148.4082,74.1935,48.5754
batch_02/0101_R_5_1_R.bmp,154.4991,119.5185,34.7237,154.9966,117.97,68.9882
batch_02/0101_R_5_2_NIR.bmp,168.4748,86.458,24.2635,166.0274,84.7766,50.1396
batch_02/0101_R_5_2_R.bmp,155.4998,122.5109,37.6919,155.9965,121.0652,76.9553
batch_02/0101_R_5_3_NIR.bmp,185.4921,78.0,23.8979,184.0144,77.5112,50.8523
batch_02/0101_R_5_3_R.bmp,144.4875,120.4906,40.0167,145.5711,120.2631,77.6147
batch_02/0101_R_5_4_R.bmp,153.5099,121.4931,37.67,155.4202,122.1804,72.411
batch_02/0102_L_1_1_R.bmp,155.4994,124.5199,35.7099,156.0385,125.0,74.4343
batch_02/0102_L_1_2_R.bmp,154.4637,120.4994,30.8449,156.3392,120.6622,67.0172
batch_02/0102_L_1_3_R.bmp,158.2469,117.0151,31.4248,156.7779,118.6031,67.2998
batch_02/0102_L_1_4_R.bmp,160.4979,124.525,33.5648,161.4885,127.4991,70.4528
batch_02/0102_L_1_5_R.bmp,160.0,119.5458,32.2385,158.7475,122.4147,65.7614
batch_02/0102_L_2_1_NIR.bmp,127.0,95.5741,20.0223,128.4833,95.498,51.2709
batch_02/0102_L_2_1_R.bmp,159.4934,127.532,33.5592,158.5033,128.5075,74.7648
batch_02/0102_L_2_2_NIR.bmp,99.5186,98.492,18.8827,101.2387,99.0101,47.5724
batch_02/0102_L_2_2_R.bmp,160.5274,124.4873,27.8256,160.0,128.4862,69.2173
batch_02/0102_L_2_3_NIR.bmp,132.47,83.4954,20.5003,134.5034,81.5349,52.245
